"rank" "feature_density_pos" "weighted_feature_density_pos" 
0.09708 0.7214 0.7672
0.09726 0.6663 0.7166
0.09745 0.7636 0.7559
0.09763 0.7556 0.7578
0.09782 0.7246 0.7662
0.09800 0.7324 0.7694
0.09819 0.7697 0.8042
0.09837 0.7159 0.7636
0.09856 0.7117 0.7581
0.09874 0.7163 0.7636
0.09893 0.7163 0.7627
0.09911 0.7223 0.7626
0.09930 0.7362 0.7649
0.09948 0.7343 0.7662
0.09967 0.7291 0.7775
0.09985 0.7649 0.8097
0.10004 0.8571 0.8929
0.10022 0.7149 0.7614
0.10041 0.7140 0.7614
0.10059 0.7639 0.7259
0.10078 0.7640 0.7985
0.10096 0.7204 0.7614
0.10115 0.7198 0.7614
0.10133 0.7224 0.7627
0.10152 0.7224 0.7640
0.10170 0.7072 0.6198
0.10189 0.7372 0.7649
0.10207 0.7649 0.8029
0.10226 0.7211 0.7672
0.10244 0.7507 0.7788
0.10263 0.7140 0.7604
0.10281 0.7272 0.7604
0.10300 0.7143 0.7604
0.10318 0.7143 0.7626
0.10337 0.8358 0.8742
0.10355 0.7614 0.7578
0.10374 0.7117 0.7604
0.10392 0.7279 0.7617
0.10411 0.7275 0.7636
0.10429 0.7153 0.7627
0.10447 0.7246 0.7707
0.10466 0.7475 0.7752
0.10484 0.8562 0.8926
0.10503 0.7208 0.7675
0.10521 0.7169 0.7672
0.10540 0.7424 0.7765
0.10558 0.7511 0.7775
0.10577 0.7120 0.7604
0.10595 0.7134 0.7601
0.10614 0.7130 0.7604
0.10632 0.7124 0.7604
0.10651 0.7111 0.7582
0.10669 0.7124 0.7604
0.10688 0.7143 0.7601
0.10706 0.7143 0.7617
0.10725 0.7136 0.7601
0.10743 0.7153 0.7640
0.10762 0.7182 0.7649
0.10780 0.7385 0.7720
0.10799 0.7466 0.7395
0.10817 0.7385 0.7720
0.10836 0.7469 0.7762
0.10854 0.7427 0.7756
0.10873 0.7559 0.8004
0.10891 0.7646 0.8101
0.10910 0.8010 0.8317
0.10928 0.7868 0.8316
0.10947 0.7198 0.6212
0.10965 0.7253 0.7739
0.10984 0.8175 0.7939
0.11002 0.7420 0.7752
0.11021 0.7117 0.7604
0.11039 0.7111 0.7578
0.11058 0.7114 0.7591
0.11076 0.7117 0.7604
0.11095 0.7140 0.7604
0.11113 0.7356 0.7672
0.11132 0.7317 0.7778
0.11150 0.7498 0.7972
0.11169 0.7649 0.8120
0.11187 0.7127 0.7591
0.11206 0.7137 0.7627
0.11224 0.7433 0.7810
0.11243 0.7443 0.7810
0.11261 0.7543 0.7833
0.11280 0.8410 0.8822
0.11298 0.7578 0.7859
0.11317 0.7124 0.7591
0.11335 0.7092 0.7582
0.11354 0.7140 0.7614
0.11372 0.7468 0.7949
0.11391 0.7117 0.7578
0.11409 0.7130 0.7617
0.11428 0.7143 0.7614
0.11446 0.7153 0.7627
0.11464 0.7279 0.7604
0.11483 0.7536 0.8029
0.11501 0.8107 0.8397
0.11520 0.8648 0.9006
0.11538 0.7137 0.7604
0.11557 0.7179 0.7672
0.11575 0.7501 0.7810
0.11594 0.8165 0.8513
0.11612 0.7127 0.7604
0.11631 0.7868 0.8236
0.11649 0.7153 0.7627
0.11668 0.7282 0.7627
0.11686 0.7198 0.7672
0.11705 0.7630 0.7972
0.11723 0.7149 0.7626
0.11742 0.7166 0.7636
0.11760 0.7785 0.7694
0.11779 0.7659 0.8042
0.11797 0.7169 0.7662
0.11816 0.7588 0.7923
0.11834 0.8516 0.8974
0.11853 0.7282 0.7636
0.11871 0.7633 0.8097
0.11890 0.8813 0.9077
0.11908 0.7578 0.7927
0.11927 0.7556 0.8016
0.11945 0.7856 0.8236
0.11964 0.7736 0.8191
0.11982 0.7784 0.7407
0.12001 0.7427 0.7823
0.12019 0.7643 0.8097
0.12038 0.7178 0.7649
0.12056 0.7092 0.6247
0.12075 0.8203 0.8074
0.12093 0.7627 0.7810
0.12112 0.7897 0.8191
0.12130 0.8703 0.9064
0.12149 0.7111 0.7601
0.12167 0.7469 0.7949
0.12186 0.7975 0.8365
0.12204 0.6918 0.7417
0.12223 0.7101 0.6856
0.12241 0.7349 0.7662
0.12260 0.7507 0.7846
0.12278 0.7858 0.8200
0.12297 0.7253 0.7730
0.12315 0.7559 0.8017
0.12334 0.7849 0.8249
0.12352 0.7849 0.8304
0.12371 0.7420 0.7466
0.12389 0.8271 0.8155
0.12408 0.7320 0.7788
0.12426 0.7433 0.7939
0.12445 0.7478 0.7946
0.12463 0.7395 0.7881
0.12482 0.7923 0.7488
0.12500 0.7704 0.8088
0.12518 0.7778 0.8246
0.12537 0.7675 0.7962
0.12555 0.7655 0.7981
0.12574 0.7946 0.8110
0.12592 0.7772 0.8249
0.12611 0.7991 0.8304
0.12629 0.8342 0.8778
0.12648 0.7875 0.7420
0.12666 0.7694 0.7684
0.12685 0.7943 0.8326
0.12703 0.8184 0.8732
0.12722 0.7272 0.7282
0.12740 0.7153 0.6911
0.12759 0.7243 0.7720
0.12777 0.7640 0.8097
0.12796 0.7885 0.8352
0.12814 0.8884 0.9168
0.12833 0.8146 0.8478
0.12851 0.7453 0.7453
0.12870 0.7201 0.6949
0.12888 0.7907 0.8317
0.12907 0.7495 0.7959
0.12925 0.8748 0.9122
0.12944 0.7543 0.7108
0.12962 0.7268 0.7765
0.12981 0.7849 0.7846
0.12999 0.8059 0.8616
0.13018 0.7298 0.7775
0.13036 0.7327 0.7810
0.13055 0.7977 0.8535
0.13073 0.8217 0.8558
0.13092 0.8149 0.8326
0.13110 0.8062 0.8400
0.13129 0.7759 0.8142
0.13147 0.7762 0.7904
0.13166 0.8035 0.7945
0.13184 0.8313 0.8078
0.13203 0.7997 0.8339
0.13221 0.7968 0.8442
0.13240 0.8719 0.9100
0.13258 0.6930 0.7452
0.13277 0.8062 0.8397
0.13295 0.8420 0.8858
