"rank" "feature_density_pos" "weighted_feature_density_pos" 
0.16277 0.1295 0.1295
0.16296 0.1295 0.1295
0.16315 0.1298 0.1298
0.16333 0.1301 0.1301
0.16352 0.1301 0.1301
0.16371 0.1292 0.1292
0.16389 0.1295 0.1295
0.16408 0.1301 0.1301
0.16427 0.1298 0.1298
0.16446 0.1295 0.1295
0.16464 0.1301 0.1301
0.16483 0.1305 0.1305
0.16502 0.1301 0.1301
0.16520 0.1298 0.1298
0.16539 0.1301 0.1301
0.16558 0.1301 0.1301
0.16576 0.1298 0.1298
0.16595 0.1301 0.1301
0.16614 0.1298 0.1298
0.16632 0.1301 0.1301
0.16651 0.1298 0.1298
0.16670 0.1301 0.1301
0.16688 0.1301 0.1301
0.16707 0.1298 0.1298
0.16726 0.1301 0.1301
0.16745 0.1298 0.1298
0.16763 0.1301 0.1301
0.16782 0.1305 0.1305
0.16801 0.1301 0.1301
0.16819 0.1298 0.1298
0.16838 0.1308 0.1308
0.16857 0.1298 0.1298
0.16875 0.1301 0.1301
0.16894 0.1305 0.1305
0.16913 0.1304 0.1304
0.16931 0.1301 0.1301
0.16950 0.1305 0.1305
0.16969 0.1304 0.1304
0.16987 0.1301 0.1301
0.17006 0.1304 0.1304
0.17025 0.1301 0.1301
0.17044 0.1305 0.1305
0.17062 0.1301 0.1301
0.17081 0.1305 0.1305
0.17100 0.1305 0.1305
0.17118 0.1301 0.1301
0.17137 0.1305 0.1305
0.17156 0.1305 0.1305
0.17174 0.1301 0.1301
0.17193 0.1298 0.1298
0.17212 0.1308 0.1308
0.17230 0.1305 0.1305
